event_id,country_code,country_name,event_name,event_category,event_subcategory,event_start_date,event_end_date,event_year,event_date_precision,indicator_group,indicator_slug,indicator_name,indicator_unit,indicator_source,previous_year,event_year_value,next_year,previous_year_value,next_year_value,change_from_previous_year,change_to_next_year,previous_year_z_score,event_year_z_score,next_year_z_score,z_change_from_previous_year,z_change_to_next_year
USA_2017_12_22,USA,United States,Tax Cuts and Jobs Act,economy,fiscal,2017-12-22,2017-12-22,2017,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2016,59635.0984397965,2018,57638.1018367192,62499.8744390068,1996.9966030772994,2864.775999210302,-1.2353557305030096,-1.0170824566448229,-0.7039602233598885,0.21827327385818673,0.3131222332849344
USA_2017_12_22,USA,United States,Tax Cuts and Jobs Act,economy,fiscal,2017-12-22,2017-12-22,2017,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2016,2.13011000365961,2018,1.26158320570536,2.44258329692817,0.8685267979542501,0.3124732932685599,-0.941541913656142,-0.5159322172069228,-0.3628089470789641,0.4256096964492192,0.15312327012795873
USA_2017_12_22,USA,United States,Tax Cuts and Jobs Act,economy,fiscal,2017-12-22,2017-12-22,2017,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2016,4.355,2018,4.869,3.896,-0.5139999999999993,-0.4590000000000005,0.2340628429841511,-0.1684406742251283,-0.5278747489314702,-0.40250351720927935,-0.3594340747063419
USA_2018_03,USA,United States,Tarifas comerciais contra China,economy,trade,2018-03-01,2018-03-31,2018,month,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2017,99.2223695206525,2019,97.8800564031882,100.979786328903,1.3423131174643004,1.7574168082504968,-1.1943913115209612,-1.0657655854239323,-0.8973629898779975,0.12862572609702894,0.16840259554593484
USA_2018_03,USA,United States,Tarifas comerciais contra China,economy,trade,2018-03-01,2018-03-31,2018,month,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2017,2.96650506901305,2019,2.45762229852507,2.58382533412825,0.5088827704879799,-0.3826797348848001,0.0115758041442713,0.2686380477850328,0.0753272953871736,0.2570622436407615,-0.19331075239785922
USA_2018_03,USA,United States,Tarifas comerciais contra China,economy,trade,2018-03-01,2018-03-31,2018,month,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2017,62499.8744390068,2019,59635.0984397965,64746.4506778863,2864.775999210302,2246.5762388794974,-1.0170824566448229,-0.7039602233598885,-0.4584077022005628,0.3131222332849344,0.2455525211593257
USA_2018_03,USA,United States,Tarifas comerciais contra China,economy,trade,2018-03-01,2018-03-31,2018,month,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2017,2.44258329692817,2019,2.13011000365961,1.81221007526021,0.3124732932685599,-0.6303732216679601,-0.5159322172069228,-0.3628089470789641,-0.6717147357728316,0.15312327012795873,-0.3089057886938675
USA_2018_03,USA,United States,Tarifas comerciais contra China,economy,trade,2018-03-01,2018-03-31,2018,month,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2017,3.896,2019,4.355,3.669,-0.4590000000000005,-0.22699999999999987,-0.1684406742251283,-0.5278747489314702,-0.7056340843526892,-0.3594340747063419,-0.1777593354212189
USA_2018_07_06,USA,United States,Inicio das tarifas EUA-China,economy,trade,2018-07-06,2018-07-06,2018,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2017,99.2223695206525,2019,97.8800564031882,100.979786328903,1.3423131174643004,1.7574168082504968,-1.1943913115209612,-1.0657655854239323,-0.8973629898779975,0.12862572609702894,0.16840259554593484
USA_2018_07_06,USA,United States,Inicio das tarifas EUA-China,economy,trade,2018-07-06,2018-07-06,2018,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2017,2.96650506901305,2019,2.45762229852507,2.58382533412825,0.5088827704879799,-0.3826797348848001,0.0115758041442713,0.2686380477850328,0.0753272953871736,0.2570622436407615,-0.19331075239785922
USA_2018_07_06,USA,United States,Inicio das tarifas EUA-China,economy,trade,2018-07-06,2018-07-06,2018,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2017,62499.8744390068,2019,59635.0984397965,64746.4506778863,2864.775999210302,2246.5762388794974,-1.0170824566448229,-0.7039602233598885,-0.4584077022005628,0.3131222332849344,0.2455525211593257
USA_2018_07_06,USA,United States,Inicio das tarifas EUA-China,economy,trade,2018-07-06,2018-07-06,2018,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2017,2.44258329692817,2019,2.13011000365961,1.81221007526021,0.3124732932685599,-0.6303732216679601,-0.5159322172069228,-0.3628089470789641,-0.6717147357728316,0.15312327012795873,-0.3089057886938675
USA_2018_07_06,USA,United States,Inicio das tarifas EUA-China,economy,trade,2018-07-06,2018-07-06,2018,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2017,3.896,2019,4.355,3.669,-0.4590000000000005,-0.22699999999999987,-0.1684406742251283,-0.5278747489314702,-0.7056340843526892,-0.3594340747063419,-0.1777593354212189
USA_2018_12_19,USA,United States,Fed eleva juros em meio a turbulencia de mercado,economy,monetary_policy,2018-12-19,2018-12-19,2018,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2017,99.2223695206525,2019,97.8800564031882,100.979786328903,1.3423131174643004,1.7574168082504968,-1.1943913115209612,-1.0657655854239323,-0.8973629898779975,0.12862572609702894,0.16840259554593484
USA_2018_12_19,USA,United States,Fed eleva juros em meio a turbulencia de mercado,economy,monetary_policy,2018-12-19,2018-12-19,2018,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2017,2.96650506901305,2019,2.45762229852507,2.58382533412825,0.5088827704879799,-0.3826797348848001,0.0115758041442713,0.2686380477850328,0.0753272953871736,0.2570622436407615,-0.19331075239785922
USA_2018_12_19,USA,United States,Fed eleva juros em meio a turbulencia de mercado,economy,monetary_policy,2018-12-19,2018-12-19,2018,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2017,62499.8744390068,2019,59635.0984397965,64746.4506778863,2864.775999210302,2246.5762388794974,-1.0170824566448229,-0.7039602233598885,-0.4584077022005628,0.3131222332849344,0.2455525211593257
USA_2018_12_19,USA,United States,Fed eleva juros em meio a turbulencia de mercado,economy,monetary_policy,2018-12-19,2018-12-19,2018,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2017,2.44258329692817,2019,2.13011000365961,1.81221007526021,0.3124732932685599,-0.6303732216679601,-0.5159322172069228,-0.3628089470789641,-0.6717147357728316,0.15312327012795873,-0.3089057886938675
USA_2018_12_19,USA,United States,Fed eleva juros em meio a turbulencia de mercado,economy,monetary_policy,2018-12-19,2018-12-19,2018,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2017,3.896,2019,4.355,3.669,-0.4590000000000005,-0.22699999999999987,-0.1684406742251283,-0.5278747489314702,-0.7056340843526892,-0.3594340747063419,-0.1777593354212189
USA_2019_07_31,USA,United States,Primeiro corte de juros do Fed desde 2008,economy,monetary_policy,2019-07-31,2019-07-31,2019,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2018,100.979786328903,2020,99.2223695206525,126.370405951231,1.7574168082504968,25.390619622328003,-1.0657655854239323,-0.8973629898779975,1.5356661167322725,0.16840259554593484,2.43302910661027
USA_2019_07_31,USA,United States,Primeiro corte de juros do Fed desde 2008,economy,monetary_policy,2019-07-31,2019-07-31,2019,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2018,2.58382533412825,2020,2.96650506901305,-2.16302914036166,-0.3826797348848001,-4.7468544744899095,0.2686380477850328,0.0753272953871736,-2.32254728833758,-0.19331075239785922,-2.3978745837247537
USA_2019_07_31,USA,United States,Primeiro corte de juros do Fed desde 2008,economy,monetary_policy,2019-07-31,2019-07-31,2019,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2018,64746.4506778863,2020,62499.8744390068,63515.9491807833,2246.5762388794974,-1230.5014971030032,-0.7039602233598885,-0.4584077022005628,-0.5929024679133297,0.2455525211593257,-0.13449476571276686
USA_2019_07_31,USA,United States,Primeiro corte de juros do Fed desde 2008,economy,monetary_policy,2019-07-31,2019-07-31,2019,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2018,1.81221007526021,2020,2.44258329692817,1.23358439630629,-0.6303732216679601,-0.5786256789539199,-0.3628089470789641,-0.6717147357728316,-0.9552623478411856,-0.3089057886938675,-0.283547612068354
USA_2019_07_31,USA,United States,Primeiro corte de juros do Fed desde 2008,economy,monetary_policy,2019-07-31,2019-07-31,2019,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2018,3.669,2020,3.896,8.055,-0.22699999999999987,4.385999999999999,-0.5278747489314702,-0.7056340843526892,2.7289581850634628,-0.1777593354212189,3.434592269416152
USA_2020_03,USA,United States,Pandemia Covid,external_shock,health_crisis,2020-03-01,2020-03-31,2020,month,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2019,126.370405951231,2021,100.979786328903,120.367733355153,25.390619622328003,-6.002672596078,-0.8973629898779975,1.5356661167322725,0.9604664027849004,2.43302910661027,-0.5751997139473721
USA_2020_03,USA,United States,Pandemia Covid,external_shock,health_crisis,2020-03-01,2020-03-31,2020,month,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2019,-2.16302914036166,2021,2.58382533412825,6.05505293244555,-4.7468544744899095,8.21808207280721,0.0753272953871736,-2.32254728833758,1.8288186815378755,-2.3978745837247537,4.151365969875456
USA_2020_03,USA,United States,Pandemia Covid,external_shock,health_crisis,2020-03-01,2020-03-31,2020,month,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2019,63515.9491807833,2021,64746.4506778863,70205.050916026,-1230.5014971030032,6689.101735242701,-0.4584077022005628,-0.5929024679133297,0.1382215273263295,-0.13449476571276686,0.7311239952396592
USA_2020_03,USA,United States,Pandemia Covid,external_shock,health_crisis,2020-03-01,2020-03-31,2020,month,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2019,1.23358439630629,2021,1.81221007526021,4.69785886363742,-0.5786256789539199,3.4642744673311303,-0.6717147357728316,-0.9552623478411856,0.7423580456003179,-0.283547612068354,1.6976203934415035
USA_2020_03,USA,United States,Pandemia Covid,external_shock,health_crisis,2020-03-01,2020-03-31,2020,month,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2019,8.055,2021,3.669,5.349,4.385999999999999,-2.7059999999999995,-0.7056340843526892,2.7289581850634628,0.6099416139188877,3.434592269416152,-2.119016571144575
USA_2020_03_03,USA,United States,Corte emergencial de juros do Fed,economy,monetary_policy,2020-03-03,2020-03-03,2020,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2019,126.370405951231,2021,100.979786328903,120.367733355153,25.390619622328003,-6.002672596078,-0.8973629898779975,1.5356661167322725,0.9604664027849004,2.43302910661027,-0.5751997139473721
USA_2020_03_03,USA,United States,Corte emergencial de juros do Fed,economy,monetary_policy,2020-03-03,2020-03-03,2020,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2019,-2.16302914036166,2021,2.58382533412825,6.05505293244555,-4.7468544744899095,8.21808207280721,0.0753272953871736,-2.32254728833758,1.8288186815378755,-2.3978745837247537,4.151365969875456
USA_2020_03_03,USA,United States,Corte emergencial de juros do Fed,economy,monetary_policy,2020-03-03,2020-03-03,2020,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2019,63515.9491807833,2021,64746.4506778863,70205.050916026,-1230.5014971030032,6689.101735242701,-0.4584077022005628,-0.5929024679133297,0.1382215273263295,-0.13449476571276686,0.7311239952396592
USA_2020_03_03,USA,United States,Corte emergencial de juros do Fed,economy,monetary_policy,2020-03-03,2020-03-03,2020,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2019,1.23358439630629,2021,1.81221007526021,4.69785886363742,-0.5786256789539199,3.4642744673311303,-0.6717147357728316,-0.9552623478411856,0.7423580456003179,-0.283547612068354,1.6976203934415035
USA_2020_03_03,USA,United States,Corte emergencial de juros do Fed,economy,monetary_policy,2020-03-03,2020-03-03,2020,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2019,8.055,2021,3.669,5.349,4.385999999999999,-2.7059999999999995,-0.7056340843526892,2.7289581850634628,0.6099416139188877,3.434592269416152,-2.119016571144575
USA_2020_03_15,USA,United States,Fed leva juros a zero e relanca QE,economy,monetary_policy,2020-03-15,2020-03-15,2020,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2019,126.370405951231,2021,100.979786328903,120.367733355153,25.390619622328003,-6.002672596078,-0.8973629898779975,1.5356661167322725,0.9604664027849004,2.43302910661027,-0.5751997139473721
USA_2020_03_15,USA,United States,Fed leva juros a zero e relanca QE,economy,monetary_policy,2020-03-15,2020-03-15,2020,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2019,-2.16302914036166,2021,2.58382533412825,6.05505293244555,-4.7468544744899095,8.21808207280721,0.0753272953871736,-2.32254728833758,1.8288186815378755,-2.3978745837247537,4.151365969875456
USA_2020_03_15,USA,United States,Fed leva juros a zero e relanca QE,economy,monetary_policy,2020-03-15,2020-03-15,2020,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2019,63515.9491807833,2021,64746.4506778863,70205.050916026,-1230.5014971030032,6689.101735242701,-0.4584077022005628,-0.5929024679133297,0.1382215273263295,-0.13449476571276686,0.7311239952396592
USA_2020_03_15,USA,United States,Fed leva juros a zero e relanca QE,economy,monetary_policy,2020-03-15,2020-03-15,2020,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2019,1.23358439630629,2021,1.81221007526021,4.69785886363742,-0.5786256789539199,3.4642744673311303,-0.6717147357728316,-0.9552623478411856,0.7423580456003179,-0.283547612068354,1.6976203934415035
USA_2020_03_15,USA,United States,Fed leva juros a zero e relanca QE,economy,monetary_policy,2020-03-15,2020-03-15,2020,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2019,8.055,2021,3.669,5.349,4.385999999999999,-2.7059999999999995,-0.7056340843526892,2.7289581850634628,0.6099416139188877,3.434592269416152,-2.119016571144575
USA_2020_03_27,USA,United States,CARES Act,economy,fiscal_social,2020-03-27,2020-03-27,2020,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2019,126.370405951231,2021,100.979786328903,120.367733355153,25.390619622328003,-6.002672596078,-0.8973629898779975,1.5356661167322725,0.9604664027849004,2.43302910661027,-0.5751997139473721
USA_2020_03_27,USA,United States,CARES Act,economy,fiscal_social,2020-03-27,2020-03-27,2020,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2019,-2.16302914036166,2021,2.58382533412825,6.05505293244555,-4.7468544744899095,8.21808207280721,0.0753272953871736,-2.32254728833758,1.8288186815378755,-2.3978745837247537,4.151365969875456
USA_2020_03_27,USA,United States,CARES Act,economy,fiscal_social,2020-03-27,2020-03-27,2020,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2019,63515.9491807833,2021,64746.4506778863,70205.050916026,-1230.5014971030032,6689.101735242701,-0.4584077022005628,-0.5929024679133297,0.1382215273263295,-0.13449476571276686,0.7311239952396592
USA_2020_03_27,USA,United States,CARES Act,economy,fiscal_social,2020-03-27,2020-03-27,2020,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2019,1.23358439630629,2021,1.81221007526021,4.69785886363742,-0.5786256789539199,3.4642744673311303,-0.6717147357728316,-0.9552623478411856,0.7423580456003179,-0.283547612068354,1.6976203934415035
USA_2020_03_27,USA,United States,CARES Act,economy,fiscal_social,2020-03-27,2020-03-27,2020,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2019,8.055,2021,3.669,5.349,4.385999999999999,-2.7059999999999995,-0.7056340843526892,2.7289581850634628,0.6099416139188877,3.434592269416152,-2.119016571144575
USA_2020_11_03,USA,United States,Eleicao Biden,politics,election,2020-11-03,2020-11-03,2020,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2019,126.370405951231,2021,100.979786328903,120.367733355153,25.390619622328003,-6.002672596078,-0.8973629898779975,1.5356661167322725,0.9604664027849004,2.43302910661027,-0.5751997139473721
USA_2020_11_03,USA,United States,Eleicao Biden,politics,election,2020-11-03,2020-11-03,2020,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2019,-2.16302914036166,2021,2.58382533412825,6.05505293244555,-4.7468544744899095,8.21808207280721,0.0753272953871736,-2.32254728833758,1.8288186815378755,-2.3978745837247537,4.151365969875456
USA_2020_11_03,USA,United States,Eleicao Biden,politics,election,2020-11-03,2020-11-03,2020,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2019,63515.9491807833,2021,64746.4506778863,70205.050916026,-1230.5014971030032,6689.101735242701,-0.4584077022005628,-0.5929024679133297,0.1382215273263295,-0.13449476571276686,0.7311239952396592
USA_2020_11_03,USA,United States,Eleicao Biden,politics,election,2020-11-03,2020-11-03,2020,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2019,1.23358439630629,2021,1.81221007526021,4.69785886363742,-0.5786256789539199,3.4642744673311303,-0.6717147357728316,-0.9552623478411856,0.7423580456003179,-0.283547612068354,1.6976203934415035
USA_2020_11_03,USA,United States,Eleicao Biden,politics,election,2020-11-03,2020-11-03,2020,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2019,8.055,2021,3.669,5.349,4.385999999999999,-2.7059999999999995,-0.7056340843526892,2.7289581850634628,0.6099416139188877,3.434592269416152,-2.119016571144575
USA_2020_12_27,USA,United States,Segundo pacote fiscal Covid,economy,fiscal_social,2020-12-27,2020-12-27,2020,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2019,126.370405951231,2021,100.979786328903,120.367733355153,25.390619622328003,-6.002672596078,-0.8973629898779975,1.5356661167322725,0.9604664027849004,2.43302910661027,-0.5751997139473721
USA_2020_12_27,USA,United States,Segundo pacote fiscal Covid,economy,fiscal_social,2020-12-27,2020-12-27,2020,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2019,-2.16302914036166,2021,2.58382533412825,6.05505293244555,-4.7468544744899095,8.21808207280721,0.0753272953871736,-2.32254728833758,1.8288186815378755,-2.3978745837247537,4.151365969875456
USA_2020_12_27,USA,United States,Segundo pacote fiscal Covid,economy,fiscal_social,2020-12-27,2020-12-27,2020,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2019,63515.9491807833,2021,64746.4506778863,70205.050916026,-1230.5014971030032,6689.101735242701,-0.4584077022005628,-0.5929024679133297,0.1382215273263295,-0.13449476571276686,0.7311239952396592
USA_2020_12_27,USA,United States,Segundo pacote fiscal Covid,economy,fiscal_social,2020-12-27,2020-12-27,2020,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2019,1.23358439630629,2021,1.81221007526021,4.69785886363742,-0.5786256789539199,3.4642744673311303,-0.6717147357728316,-0.9552623478411856,0.7423580456003179,-0.283547612068354,1.6976203934415035
USA_2020_12_27,USA,United States,Segundo pacote fiscal Covid,economy,fiscal_social,2020-12-27,2020-12-27,2020,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2019,8.055,2021,3.669,5.349,4.385999999999999,-2.7059999999999995,-0.7056340843526892,2.7289581850634628,0.6099416139188877,3.434592269416152,-2.119016571144575
USA_2021_01_06,USA,United States,Invasao do Capitolio,politics,institutional_crisis,2021-01-06,2021-01-06,2021,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,120.367733355153,2022,126.370405951231,114.694842004206,-6.002672596078,-5.672891350947012,1.5356661167322725,0.9604664027849004,0.4168676257249556,-0.5751997139473721,-0.5435987770599447
USA_2021_01_06,USA,United States,Invasao do Capitolio,politics,institutional_crisis,2021-01-06,2021-01-06,2021,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,6.05505293244555,2022,-2.16302914036166,2.51237531986017,8.21808207280721,-3.54267761258538,-2.32254728833758,1.8288186815378755,0.0392343049361421,4.151365969875456,-1.7895843766017334
USA_2021_01_06,USA,United States,Invasao do Capitolio,politics,institutional_crisis,2021-01-06,2021-01-06,2021,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,70205.050916026,2022,63515.9491807833,76657.2488844403,6689.101735242701,6452.197968414301,-0.5929024679133297,0.1382215273263295,0.8434517575514222,0.7311239952396592,0.7052302302250927
USA_2021_01_06,USA,United States,Invasao do Capitolio,politics,institutional_crisis,2021-01-06,2021-01-06,2021,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,4.69785886363742,2022,1.23358439630629,8.00279982052121,3.4642744673311303,3.3049409568837893,-0.9552623478411856,0.7423580456003179,2.3618992281580447,1.6976203934415035,1.6195411825577266
USA_2021_01_06,USA,United States,Invasao do Capitolio,politics,institutional_crisis,2021-01-06,2021-01-06,2021,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2020,5.349,2022,8.055,3.65,-2.7059999999999995,-1.6990000000000003,2.7289581850634628,0.6099416139188877,-0.7205126190355226,-2.119016571144575,-1.3304542329544102
USA_2021_03_11,USA,United States,American Rescue Plan,economy,fiscal_social,2021-03-11,2021-03-11,2021,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,120.367733355153,2022,126.370405951231,114.694842004206,-6.002672596078,-5.672891350947012,1.5356661167322725,0.9604664027849004,0.4168676257249556,-0.5751997139473721,-0.5435987770599447
USA_2021_03_11,USA,United States,American Rescue Plan,economy,fiscal_social,2021-03-11,2021-03-11,2021,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,6.05505293244555,2022,-2.16302914036166,2.51237531986017,8.21808207280721,-3.54267761258538,-2.32254728833758,1.8288186815378755,0.0392343049361421,4.151365969875456,-1.7895843766017334
USA_2021_03_11,USA,United States,American Rescue Plan,economy,fiscal_social,2021-03-11,2021-03-11,2021,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,70205.050916026,2022,63515.9491807833,76657.2488844403,6689.101735242701,6452.197968414301,-0.5929024679133297,0.1382215273263295,0.8434517575514222,0.7311239952396592,0.7052302302250927
USA_2021_03_11,USA,United States,American Rescue Plan,economy,fiscal_social,2021-03-11,2021-03-11,2021,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,4.69785886363742,2022,1.23358439630629,8.00279982052121,3.4642744673311303,3.3049409568837893,-0.9552623478411856,0.7423580456003179,2.3618992281580447,1.6976203934415035,1.6195411825577266
USA_2021_03_11,USA,United States,American Rescue Plan,economy,fiscal_social,2021-03-11,2021-03-11,2021,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2020,5.349,2022,8.055,3.65,-2.7059999999999995,-1.6990000000000003,2.7289581850634628,0.6099416139188877,-0.7205126190355226,-2.119016571144575,-1.3304542329544102
USA_2021_11_15,USA,United States,Infrastructure Investment and Jobs Act,economy,fiscal,2021-11-15,2021-11-15,2021,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,120.367733355153,2022,126.370405951231,114.694842004206,-6.002672596078,-5.672891350947012,1.5356661167322725,0.9604664027849004,0.4168676257249556,-0.5751997139473721,-0.5435987770599447
USA_2021_11_15,USA,United States,Infrastructure Investment and Jobs Act,economy,fiscal,2021-11-15,2021-11-15,2021,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,6.05505293244555,2022,-2.16302914036166,2.51237531986017,8.21808207280721,-3.54267761258538,-2.32254728833758,1.8288186815378755,0.0392343049361421,4.151365969875456,-1.7895843766017334
USA_2021_11_15,USA,United States,Infrastructure Investment and Jobs Act,economy,fiscal,2021-11-15,2021-11-15,2021,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,70205.050916026,2022,63515.9491807833,76657.2488844403,6689.101735242701,6452.197968414301,-0.5929024679133297,0.1382215273263295,0.8434517575514222,0.7311239952396592,0.7052302302250927
USA_2021_11_15,USA,United States,Infrastructure Investment and Jobs Act,economy,fiscal,2021-11-15,2021-11-15,2021,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,4.69785886363742,2022,1.23358439630629,8.00279982052121,3.4642744673311303,3.3049409568837893,-0.9552623478411856,0.7423580456003179,2.3618992281580447,1.6976203934415035,1.6195411825577266
USA_2021_11_15,USA,United States,Infrastructure Investment and Jobs Act,economy,fiscal,2021-11-15,2021-11-15,2021,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2020,5.349,2022,8.055,3.65,-2.7059999999999995,-1.6990000000000003,2.7289581850634628,0.6099416139188877,-0.7205126190355226,-2.119016571144575,-1.3304542329544102
USA_2021_2022,USA,United States,Alta inflacionaria,economy,inflation,2021-01-01,2022-12-31,2021,year_range,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,120.367733355153,2022,126.370405951231,114.694842004206,-6.002672596078,-5.672891350947012,1.5356661167322725,0.9604664027849004,0.4168676257249556,-0.5751997139473721,-0.5435987770599447
USA_2021_2022,USA,United States,Alta inflacionaria,economy,inflation,2021-01-01,2022-12-31,2021,year_range,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,6.05505293244555,2022,-2.16302914036166,2.51237531986017,8.21808207280721,-3.54267761258538,-2.32254728833758,1.8288186815378755,0.0392343049361421,4.151365969875456,-1.7895843766017334
USA_2021_2022,USA,United States,Alta inflacionaria,economy,inflation,2021-01-01,2022-12-31,2021,year_range,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,70205.050916026,2022,63515.9491807833,76657.2488844403,6689.101735242701,6452.197968414301,-0.5929024679133297,0.1382215273263295,0.8434517575514222,0.7311239952396592,0.7052302302250927
USA_2021_2022,USA,United States,Alta inflacionaria,economy,inflation,2021-01-01,2022-12-31,2021,year_range,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,4.69785886363742,2022,1.23358439630629,8.00279982052121,3.4642744673311303,3.3049409568837893,-0.9552623478411856,0.7423580456003179,2.3618992281580447,1.6976203934415035,1.6195411825577266
